turno;nacionalidade;uf;codigo;nome;cargo;totalVotos;numeroCandidatoMaisVotado;totalVotosCandidatoMaisVotado;% do total de votos;Faixa;Candidato;Cor
1;Brasil;mg;41750;BRAÚNAS;presidente;2718;13;1195;43,97%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;89125;CAPÃO BONITO DO SUL;presidente;1540;17;677;43,96%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;92150;ALVORADA DO NORTE;presidente;4288;17;1885;43,96%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ce;15750;UMARI;presidente;4431;13;1947;43,94%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;88480;UNISTALDA;presidente;1953;17;858;43,93%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;85650;CAIBATÉ;presidente;3178;13;1396;43,93%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;al;28770;SATUBA;presidente;7458;17;3276;43,93%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pe;26077;TORITAMA;presidente;22243;13;9770;43,92%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;46434;ITAGUARA;presidente;7118;17;3125;43,90%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rn;16594;CRUZETA;presidente;4693;12;2060;43,90%;30 a 50%;Ciro;Ciro (30 a 50%)
1;Brasil;go;93041;PROFESSOR JAMIL;presidente;2028;17;890;43,89%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;74403;IRACEMA DO OESTE;presidente;1709;17;750;43,89%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ce;14419;JAGUARUANA;presidente;19835;12;8698;43,85%;30 a 50%;Ciro;Ciro (30 a 50%)
1;Brasil;ms;98116;SELVÍRIA;presidente;4235;13;1857;43,85%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;87866;SÃO VALÉRIO DO SUL;presidente;1704;13;747;43,84%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;go;94579;MAURILÂNDIA;presidente;5136;17;2251;43,83%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;76694;LUPIONÓPOLIS;presidente;2940;13;1288;43,81%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;to;73350;SANTA FÉ DO ARAGUAIA;presidente;3386;13;1483;43,80%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ce;14834;MULUNGU;presidente;6223;12;2724;43,77%;30 a 50%;Ciro;Ciro (30 a 50%)
1;Brasil;sc;82635;PONTE SERRADA;presidente;6118;13;2678;43,77%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;88242;FLORIANO PEIXOTO;presidente;1460;13;639;43,77%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;to;95591;PORTO NACIONAL;presidente;29801;17;13039;43,75%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pe;30015;FERNANDO DE NORONHA;presidente;1744;17;763;43,75%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Exterior;zz;39160;LIUBLIANA;presidente;32;17;14;43,75%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;92797;CABECEIRAS;presidente;4286;13;1875;43,75%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;89486;SÃO PEDRO DAS MISSÕES;presidente;1219;13;533;43,72%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;41629;SÃO JOAQUIM DE BICAS;presidente;13144;17;5746;43,72%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;53376;SERRANIA;presidente;4403;17;1924;43,70%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;to;93238;CRISTALÂNDIA;presidente;3866;13;1689;43,69%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;51934;SANTA ROSA DA SERRA;presidente;2136;13;933;43,68%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;52531;SÃO JOÃO DO PARAÍSO;presidente;9630;17;4206;43,68%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;64173;FLORA RICA;presidente;1136;17;496;43,66%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;to;73571;PUGMIL;presidente;1356;17;592;43,66%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;94757;MOSSÂMEDES;presidente;3350;17;1462;43,64%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pa;4154;ANANINDEUA;presidente;255568;17;111499;43,63%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;94153;ITAPIRAPUÃ;presidente;4951;17;2160;43,63%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;68411;PEDREGULHO;presidente;8163;17;3561;43,62%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;92789;TROMBAS;presidente;1951;17;851;43,62%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;42897;CARMÓPOLIS DE MINAS;presidente;9517;17;4151;43,62%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;41572;BOM REPOUSO;presidente;6280;17;2739;43,61%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;94536;MARZAGÃO;presidente;1580;17;689;43,61%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;40487;NAQUE;presidente;3417;17;1490;43,61%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sc;80268;CELSO RAMOS;presidente;1883;17;821;43,60%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rn;17558;MONTE ALEGRE;presidente;11590;13;5052;43,59%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;go;93297;CRIXÁS;presidente;8664;13;3776;43,58%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;85456;BOM JESUS;presidente;6035;17;2630;43,58%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;84905;JAQUIRANA;presidente;2460;17;1072;43,58%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;42480;VARGEM GRANDE DO RIO PARDO;presidente;2741;17;1194;43,56%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;52094;SANTO ANTÔNIO DO RIO ABAIXO;presidente;1320;13;575;43,56%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pe;26310;ABREU E LIMA;presidente;58687;13;25560;43,55%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;sp;67458;NARANDIBA;presidente;3008;17;1310;43,55%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sc;81388;BOM JESUS;presidente;1858;17;809;43,54%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;87947;SINIMBU;presidente;5682;17;2474;43,54%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;69752;RINCÃO;presidente;5138;17;2237;43,54%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;53139;SENADOR FIRMINO;presidente;4501;13;1959;43,52%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;go;92800;TURVELÂNDIA;presidente;2859;13;1244;43,51%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rn;16799;GALINHOS;presidente;1687;13;734;43,51%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;44814;ESMERALDAS;presidente;32978;17;14347;43,50%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;44318;DIAMANTINA;presidente;23979;13;10432;43,50%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;85545;ALEGRIA;presidente;2584;17;1124;43,50%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ap;6157;SANTANA;presidente;64788;17;28181;43,50%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;50016;PIAU;presidente;2090;13;909;43,49%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;es;56677;MIMOSO DO SUL;presidente;14245;17;6194;43,48%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;85219;ARROIO DOS RATOS;presidente;7516;17;3267;43,47%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pb;20117;VISTA SERRANA;presidente;1961;13;852;43,45%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pb;21997;SÃO MAMEDE;presidente;4456;13;1935;43,42%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ce;13439;BEBERIBE;presidente;31029;12;13472;43,42%;30 a 50%;Ciro;Ciro (30 a 50%)
1;Brasil;ce;14770;MORAÚJO;presidente;5540;12;2405;43,41%;30 a 50%;Ciro;Ciro (30 a 50%)
1;Brasil;pr;75787;SULINA;presidente;2199;13;954;43,38%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;50415;PONTE NOVA;presidente;31760;13;13776;43,38%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;go;93505;VILA PROPÍCIO;presidente;3304;17;1433;43,37%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;43290;CLARO DOS POÇÕES;presidente;4975;13;2157;43,36%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;78573;SANTO ANTÔNIO DO SUDOESTE;presidente;11557;13;5010;43,35%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ms;91278;PEDRO GOMES;presidente;4132;17;1791;43,34%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;44431;DIVINOLÂNDIA DE MINAS;presidente;3786;13;1641;43,34%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;50253;PIRAÚBA;presidente;6810;17;2951;43,33%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;49638;PATROCÍNIO DO MURIAÉ;presidente;3805;17;1648;43,31%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;74381;IGUATU;presidente;1554;17;673;43,31%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;77178;NOVA AMÉRICA DA COLINA;presidente;2351;17;1018;43,30%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;50210;PIRAPETINGA;presidente;6880;17;2979;43,30%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;46515;ITAMARATI DE MINAS;presidente;2656;13;1150;43,30%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;46655;ITAOBIM;presidente;10116;13;4380;43,30%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;45071;FELÍCIO DOS SANTOS;presidente;2784;13;1205;43,28%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;go;96695;ARAGUAPAZ;presidente;4295;17;1859;43,28%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;to;73547;SANTA RITA DO TOCANTINS;presidente;1308;17;566;43,27%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;61360;BARRA DO CHAPÉU;presidente;3217;13;1392;43,27%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;51071;RIO NOVO;presidente;5022;17;2173;43,27%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;76015;INAJÁ;presidente;1912;13;827;43,25%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;42340;SÃO SEBASTIÃO DA VARGEM ALEGRE;presidente;1933;13;836;43,25%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;sc;81540;JUPIÁ;presidente;1614;17;698;43,25%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;66257;JUQUITIBA;presidente;15411;17;6663;43,24%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;96717;ARENÓPOLIS;presidente;2290;17;990;43,23%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;88293;ROQUE GONZALES;presidente;4363;17;1886;43,23%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;44652;DORES DO TURVO;presidente;3524;13;1523;43,22%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;sp;71595;TACIBA;presidente;3612;17;1561;43,22%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;86290;DOM PEDRITO;presidente;20787;17;8983;43,21%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;46639;ITANHOMI;presidente;6563;17;2836;43,21%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ce;15032;PALMÁCIA;presidente;6665;13;2880;43,21%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;am;2020;GUAJARÁ;presidente;5995;13;2590;43,20%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;42978;CASA GRANDE;presidente;1850;17;799;43,19%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;87564;SAGRADA FAMÍLIA;presidente;1695;13;732;43,19%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;go;93068;PEROLÂNDIA;presidente;1929;17;833;43,18%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pe;24570;JABOATÃO DOS GUARARAPES;presidente;312729;17;135034;43,18%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;52337;SÃO GONÇALO DO ABAETÉ;presidente;3393;17;1465;43,18%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pa;4278;BELÉM;presidente;805943;17;347980;43,18%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;88714;SÃO JERÔNIMO;presidente;11226;17;4847;43,18%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;86428;BOA VISTA DAS MISSÕES;presidente;1497;13;646;43,15%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pa;4472;CASTANHAL;presidente;100024;17;43161;43,15%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;87572;NONOAI;presidente;7097;17;3062;43,14%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ms;91693;ANGÉLICA;presidente;5892;17;2542;43,14%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pe;25313;RECIFE;presidente;889880;17;383895;43,14%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sc;81094;GALVÃO;presidente;2172;17;937;43,14%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;42358;CANÁPOLIS;presidente;5925;13;2556;43,14%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;79839;BRAGANEY;presidente;3410;17;1471;43,14%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;86444;BOM PROGRESSO;presidente;1711;17;738;43,13%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;65510;ITAPEVI;presidente;103543;17;44652;43,12%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;40630;ARAÇAÍ;presidente;1809;17;780;43,12%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;85928;ENTRE RIOS DO SUL;presidente;1976;17;852;43,12%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;43230;CHIADOR;presidente;2104;17;907;43,11%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;al;28479;PORTO DE PEDRAS;presidente;4313;13;1859;43,10%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rn;16713;EXTREMOZ;presidente;16207;13;6982;43,08%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Exterior;zz;30538;SEUL;presidente;65;17;28;43,08%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;74020;IBEMA;presidente;3571;17;1537;43,04%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;92517;AURILÂNDIA;presidente;2335;13;1005;43,04%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;86304;AMETISTA DO SUL;presidente;4241;17;1825;43,03%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;46833;ITUIUTABA;presidente;53636;17;23080;43,03%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ce;13285;PINDORETAMA;presidente;13211;13;5682;43,01%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;40878;ARGIRITA;presidente;2044;13;879;43,00%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;41831;BUENÓPOLIS;presidente;4630;13;1991;43,00%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;52515;SÃO JOÃO DO ORIENTE;presidente;5065;17;2178;43,00%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;65374;ITAÍ;presidente;11473;17;4933;43,00%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;75515;FÊNIX;presidente;2824;17;1214;42,99%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;45799;GUIRICEMA;presidente;5260;13;2261;42,98%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mt;91391;POXORÉU;presidente;8217;17;3532;42,98%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;93637;FORMOSO;presidente;2992;13;1286;42,98%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;84964;IBIRAPUITÃ;presidente;2764;17;1188;42,98%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;43834;COROACI;presidente;5657;13;2431;42,97%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;47538;LAJINHA;presidente;10912;17;4689;42,97%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pa;4600;NOVA IPIXUNA;presidente;7361;13;3163;42,97%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ms;55069;FIGUEIRÃO;presidente;1692;17;727;42,97%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;89141;CAPÃO DO CIPÓ;presidente;2123;13;912;42,96%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ce;14290;ITAPIPOCA;presidente;69799;12;29982;42,95%;30 a 50%;Ciro;Ciro (30 a 50%)
1;Brasil;rs;86827;INHACORÁ;presidente;1504;13;646;42,95%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;40290;ALÉM PARAÍBA;presidente;20062;17;8615;42,94%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;74306;FAROL;presidente;2061;17;885;42,94%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;79235;TIBAGI;presidente;10947;17;4700;42,93%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;al;28711;SÃO MIGUEL DOS CAMPOS;presidente;28222;17;12115;42,93%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;al;27111;BARRA DE SÃO MIGUEL;presidente;4904;17;2105;42,92%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pb;21113;OLIVEDOS;presidente;2688;13;1153;42,89%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;al;28452;PORTO CALVO;presidente;13155;17;5641;42,88%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;86754;SÃO VICENTE DO SUL;presidente;5164;17;2214;42,87%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;es;56197;BOA ESPERANÇA;presidente;7493;13;3212;42,87%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;40983;LUISBURGO;presidente;3761;17;1612;42,86%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;42633;CARANDAÍ;presidente;13825;17;5924;42,85%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;se;31577;ITABAIANA;presidente;49200;13;21073;42,83%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;78751;SÃO JOÃO DO IVAÍ;presidente;6793;17;2909;42,82%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;46779;ITAVERAVA;presidente;3942;13;1688;42,82%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ap;6114;FERREIRA GOMES;presidente;4928;13;2110;42,82%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;76376;JANIÓPOLIS;presidente;3632;17;1555;42,81%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ba;39659;VITÓRIA DA CONQUISTA;presidente;169558;13;72590;42,81%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;sc;80195;ANITA GARIBALDI;presidente;4980;13;2132;42,81%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;87114;IRAÍ;presidente;4404;17;1885;42,80%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;96512;MUNDO NOVO;presidente;3320;17;1421;42,80%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;88455;SANT'ANA DO LIVRAMENTO;presidente;50262;17;21508;42,79%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sp;64610;GUARANI D'OESTE;presidente;1068;17;457;42,79%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;87386;PINHAL GRANDE;presidente;2774;13;1187;42,79%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;74888;TUNAS DO PARANÁ;presidente;3630;17;1553;42,78%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pa;4782;PIÇARRA;presidente;6006;13;2569;42,77%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;85669;TAQUARUÇU DO SUL;presidente;2055;17;879;42,77%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;45993;IBITURUNA;presidente;1738;17;743;42,75%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;40959;AUGUSTO DE LIMA;presidente;2620;13;1120;42,75%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ms;91847;PARANHOS;presidente;5481;13;2343;42,75%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;87874;PEDRO OSÓRIO;presidente;4871;13;2082;42,74%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;es;56081;VILA PAVÃO;presidente;5543;13;2369;42,74%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;sp;63215;CASTILHO;presidente;10008;17;4277;42,74%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ce;15954;ITAREMA;presidente;22095;13;9439;42,72%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;46159;INGAÍ;presidente;2060;17;880;42,72%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;44954;ESTRELA DO SUL;presidente;3954;13;1688;42,69%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;50776;RAPOSOS;presidente;9617;17;4105;42,68%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;41270;BELO VALE;presidente;5487;17;2342;42,68%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;88633;SÃO BORJA;presidente;34169;17;14581;42,67%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;pr;77755;PLANALTO;presidente;7741;13;3303;42,67%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;77330;PALMAS;presidente;22698;13;9684;42,66%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;51152;RIO POMBA;presidente;9601;17;4096;42,66%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ac;1554;MANOEL URBANO;presidente;4640;17;1979;42,65%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;ce;15938;ICAPUÍ;presidente;12439;13;5302;42,62%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;sc;80446;SUL BRASIL;presidente;1992;13;849;42,62%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;78557;SANTANA DO ITARARÉ;presidente;3259;17;1389;42,62%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;41556;BOM JESUS DO GALHO;presidente;8211;13;3499;42,61%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;pr;75809;LUIZIANA;presidente;4225;17;1800;42,60%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;rs;87912;PELOTAS;presidente;184765;17;78695;42,59%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;go;95974;SÃO JOÃO D'ALIANÇA;presidente;4438;13;1890;42,59%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;sc;80780;SÃO MIGUEL DA BOA VISTA;presidente;1268;13;540;42,59%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;41041;MARTINS SOARES;presidente;4868;13;2073;42,58%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;mg;48550;MONTE ALEGRE DE MINAS;presidente;10093;17;4298;42,58%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;sc;80152;ANCHIETA;presidente;3812;17;1623;42,58%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;to;73580;BANDEIRANTES DO TOCANTINS;presidente;1816;13;773;42,57%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;ce;13692;CASCAVEL;presidente;39255;12;16705;42,56%;30 a 50%;Ciro;Ciro (30 a 50%)
1;Brasil;mg;44350;DIONÍSIO;presidente;4244;13;1806;42,55%;30 a 50%;Haddad;Haddad (30 a 50%)
1;Brasil;rs;88447;MAÇAMBARÁ;presidente;2780;17;1183;42,55%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;50377;POCRANE;presidente;5093;17;2167;42,55%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
1;Brasil;mg;46051;IGUATAMA;presidente;4381;17;1864;42,55%;30 a 50%;Bolsonaro;Bolsonaro (30 a 50%)
